"ASA","240403","03-Apr-24","15.608","16.46","15.608","16.34","101837","4.95","0.77","70.33","53.62","0.6","2007/05/16","16.9","1.1","78018",\N,\N,\N,\N
"DQ","240403","03-Apr-24","26.61","27.03","25.76","26.91","925595","-0.26","-0.07","","","","","","","1368826",\N,\N,\N,\N
"UTMD","240403","03-Apr-24","69.07","69.958","68.63","68.65","11739","-1.05","-0.73","34.9561","29.35","0.88","2007/09/12","15.4","2.8","26685",\N,\N,\N,\N
"ZEUS","240403","03-Apr-24","69.64","71.64","69.19","71.37","78622","2.31","1.61","34.99","21.03","0.16","2007/08/29","8.8","0.6","82706",\N,\N,\N,\N
"LCNB","240403","03-Apr-24","14.74","14.97","14.74","14.85","10301","0.20","0.03","","","","","","","29224",\N,\N,\N,\N
"BATRA","240403","03-Apr-24","42.19","42.73","42.19","42.44","31157","0.71","0.30","","","","","","","29942",\N,\N,\N,\N
"DRD","240403","03-Apr-24","8.53","8.94","8.53","8.86","526591","4.85","0.41","18.53","13.06","0.6","2001/01/01","43.3","10.9","328310",\N,\N,\N,\N
"FC","240403","03-Apr-24","37","38.74","36.61","38.13","129954","2.42","0.90","9.005","4.96","1.13","2001/01/01","8","5","64943",\N,\N,\N,\N
"WHF","240403","03-Apr-24","12.17","12.35","12.03","12.26","139957","1.32","0.16","","","","","","","56529",\N,\N,\N,\N
"ASC","240403","03-Apr-24","16.57","17.05","16.55","16.94","686501","2.05","0.34","","","","","","","668164",\N,\N,\N,\N
"PLPC","240403","03-Apr-24","124.5","129","124.5","126.57","9732","0.29","0.36","58.26","30.67","0.8","2007/06/28","22.1","1.6","16641",\N,\N,\N,\N
"TSQ","240403","03-Apr-24","12.07","13.12","12.07","12.16","115203","1.10","0.13","","","","","","","50623",\N,\N,\N,\N
"BWFG","240403","03-Apr-24","25.21","25.54","24.85","25.11","14669","-0.59","-0.15","","","","","","","11978",\N,\N,\N,\N
"IMMR","240403","03-Apr-24","7.27","7.285","7.14","7.23","336948","-0.55","-0.04","20.68","5.61","0.6","2001/01/01","3.4","2.1","474565",\N,\N,\N,\N
"LQDT","240403","03-Apr-24","18.49","18.56","18.25","18.47","76109","-0.16","-0.03","24.23","9.52","0.92","2001/01/01","15.9","4.9","135153",\N,\N,\N,\N
"CLFD","240403","03-Apr-24","29.21","29.835","29.21","29.67","92010","1.09","0.32","","","","","","","216375",\N,\N,\N,\N
"AVXL","240403","03-Apr-24","4.52","4.76","4.455","4.62","1077150","1.76","0.08","","","","","","","1314006",\N,\N,\N,\N
"EVM","240403","03-Apr-24","9.48","9.52","9.46","9.50","137142","-0.11","-0.01","15","13.9","0.72","2007/08/22","18.2","5.1","52709",\N,\N,\N,\N
"ITIC","240403","03-Apr-24","156.12","158.34","156.12","156.12","798","-0.37","-0.58","55.73","41.25","0.24","2007/08/29","8","0.5","3627",\N,\N,\N,\N
"SIGA","240403","03-Apr-24","9.62","9.92","9.04","9.91","1343458","2.69","0.26","6.04","1","0.32","2001/01/01","17.2","1.5","688036",\N,\N,\N,\N
"NGVC","240403","03-Apr-24","17.19","17.41","17.18","17.27","36450","-0.23","-0.04","","","","","","","66743",\N,\N,\N,\N
"AJX","240403","03-Apr-24","3.76","3.826","3.71","3.78","44514","1.07","0.04","","","","","","","186651",\N,\N,\N,\N
"TTGT","240403","03-Apr-24","32.02","32.075","31.441","31.78","80816","-0.94","-0.30","16.2","11","0.2","2001/01/01","37.2","1","156257",\N,\N,\N,\N
"IVAC","240403","03-Apr-24","3.76","3.91","3.74","3.80","82532","-0.26","-0.01","30.78","12.73","1.14","2001/01/01","6.1","1.5","46333",\N,\N,\N,\N
"LYTS","240403","03-Apr-24","14.76","15.22","14.76","15.21","72954","2.36","0.35","20.13","14.65","0.52","2007/05/04","20","3","68593",\N,\N,\N,\N
"VBIV","240403","03-Apr-24","0.706","0.77","0.6603","0.75","2683754","7.47","0.05","","","","","","","227386",\N,\N,\N,\N
"RLGT","240403","03-Apr-24","5.28","5.48","5.28","5.29","156994","-0.38","-0.02","","","","","","","108675",\N,\N,\N,\N
"NEWT","240403","03-Apr-24","11.22","11.52","11.19","11.46","171821","1.42","0.16","2.7","1.51","0.66","2001/01/01","17.5","3.5","143520",\N,\N,\N,\N
"BELFB","240403","03-Apr-24","60.02","61.53","60.02","61.18","75154","0.92","0.56","41.53","28.8","0.2","2007/07/11","17.5","0.6","51945",\N,\N,\N,\N
"UPLD","240403","03-Apr-24","2.81","2.95","2.805","2.84","143221","-0.70","-0.02","","","","","","","232450",\N,\N,\N,\N
"KOPN","240403","03-Apr-24","1.61","1.64","1.56","1.61","1084008","-2.42","-0.04","4.5","2.99","0.36","2001/01/01","21.3","1.9","194198",\N,\N,\N,\N
"NNDM","240403","03-Apr-24","2.68","2.75","2.67","2.74","869574","1.48","0.04","","","","","","","1820527",\N,\N,\N,\N
"EMKR","240403","03-Apr-24","3.6","3.66","3.358","3.45","92318","-5.22","-0.19","9.91","3.84","1.6","2001/01/01","12.5","4.7","115868",\N,\N,\N,\N
"PMTS","240403","03-Apr-24","18.14","19.33","17.96","18.26","41358","1.67","0.30","","","","","","","21774",\N,\N,\N,\N
"SMBC","240403","03-Apr-24","41.55","42.3","41.55","42.07","10361","0.21","0.09","15.73","14","0.4","2007/08/13","11.5","2.6","24023",\N,\N,\N,\N
"AXTI","240403","03-Apr-24","4.65","4.99","4.61","4.95","567591","4.87","0.23","5.49","3.01","0.44","2001/01/01","31.1","1.1","474127",\N,\N,\N,\N
"CSWC","240403","03-Apr-24","24.75","24.93","24.66","24.90","153043","0.97","0.24","190.33","101.58","0.6","2007/05/11","13.8","0.4","12706",\N,\N,\N,\N
"NATH","240403","03-Apr-24","68.27","69.61","68.08","68.08","3278","-0.03","-0.02","20","11.82","0.31","2001/01/01","20.1","1.7","4416",\N,\N,\N,\N
"MX","240403","03-Apr-24","5.48","5.55","5.445","5.49","237582","0.00","0.00","65.52","34.783","1.42","2007/04/05","29.7","2.5","453964",\N,\N,\N,\N
"ORN","240403","03-Apr-24","9.13","9.41","8.84","9.23","486677","0.98","0.09","","","","","","","267023",\N,\N,\N,\N
"GLDD","240403","03-Apr-24","8.42","8.82","8.41","8.62","231426","1.53","0.13","10.27","5","0.36","2001/01/01","13.8","2","382311",\N,\N,\N,\N
"RDNT","240403","03-Apr-24","47.36","48.64","47.36","48.04","424984","0.08","0.04","10.57","4.38","0.5","2001/01/01","17.3","1.2","60908",\N,\N,\N,\N
"BOOT","240403","03-Apr-24","97.22","98.63","96.31","98.25","730219","1.09","1.06","22.99","11.63","0.15","2007/05/29","16.8","0.8","826985",\N,\N,\N,\N
"NKSH","240403","03-Apr-24","32.68","33.34","32.21","32.31","10515","-2.09","-0.69","24.88","18.25","0.74","2007/05/17","10.8","3.7","10340",\N,\N,\N,\N
"CONN","240403","03-Apr-24","3.15","3.21","3.06","3.11","57458","-1.27","-0.04","32.19","17.65","0.39","2001/01/01","12.8","1","137183",\N,\N,\N,\N
"KMDA","240403","03-Apr-24","5.55","5.67","5.53","5.60","11708","0.72","0.04","","","","","","","22917",\N,\N,\N,\N
"EVRI","240403","03-Apr-24","9.59","9.75","9.505","9.59","856816","-0.72","-0.07","","","","","","","1103355",\N,\N,\N,\N
"FENG","240403","03-Apr-24","1.96","2.14","1.91","2.01","88646","4.69","0.09","","","","","","","64617",\N,\N,\N,\N
"TPB","240403","03-Apr-24","28.44","28.82","28.21","28.28","83347","-1.29","-0.37","","","","","","","129928",\N,\N,\N,\N
"MRCC","240403","03-Apr-24","7.28","7.39","7.2","7.22","47508","0.00","0.00","","","","","","","68810",\N,\N,\N,\N
"SGC","240403","03-Apr-24","16.95","16.95","16.29","16.52","39274","-2.77","-0.47","13.5","0.26","0.54","2007/08/09","35.9","4.6","68449",\N,\N,\N,\N
"GORO","240403","03-Apr-24","0.54","0.66","0.5342","0.65","3470129","26.98","0.14","","","","","","","696328",\N,\N,\N,\N
"SNDX","240403","03-Apr-24","23.01","24.25","22.83","23.79","1415780","2.15","0.50","","","","","","","1208747",\N,\N,\N,\N
"VLGEA","240403","03-Apr-24","27.88","28.16","27.79","27.98","21011","0.79","0.22","52","30.1155","0.42","2007/07/10","14.7","0.9","4769",\N,\N,\N,\N
"BHB","240403","03-Apr-24","25.24","25.425","24.97","25.23","22249","-0.28","-0.07","33.27","28.05","0.96","2007/08/15","12.8","3.4","32619",\N,\N,\N,\N
"CRNT","240403","03-Apr-24","3.05","3.135","3.05","3.08","210713","-0.32","-0.01","18.12","4","1.12","2001/01/01","13.2","4.7","640335",\N,\N,\N,\N
"GAIN","240403","03-Apr-24","13.87","14.04","13.87","13.92","86698","0.58","0.08","16.5","11.01","0.9","2007/08/21","22.1","7.8","188080",\N,\N,\N,\N
"HBCP","240403","03-Apr-24","36.8","37.495","36.8","37.01","7335","0.57","0.21","","","","","","","11912",\N,\N,\N,\N
"FBMS","240403","03-Apr-24","25.18","25.43","24.44","24.47","350436","-3.55","-0.90","36.46","22.01","0.3","2007/08/06","17.7","1.3","170541",\N,\N,\N,\N
"PLSE","240403","03-Apr-24","7.48","7.98","7.38","7.94","241703","3.25","0.25","","","","","","","182753",\N,\N,\N,\N
"EPM","240403","03-Apr-24","6.24","6.27","6.18","6.25","249988","0.00","0.00","3.74","2.3","2.1","2001/01/01","2.3","4.9","26462",\N,\N,\N,\N
"WEYS","240403","03-Apr-24","29.72","30.99","29.72","29.86","6024","-0.57","-0.17","32.88","19.9899","0.44","2007/08/29","16.4","1.4","10302",\N,\N,\N,\N
"OCUL","240403","03-Apr-24","8.51","8.55","8.31","8.45","814711","-0.35","-0.03","","","","","","","2066155",\N,\N,\N,\N
"DHY","240403","03-Apr-24","2.02","2.02","2.01","2.02","121750","0.50","0.01","4.54","3.18","0.4","2007/07/13","18.6","12.5","570350",\N,\N,\N,\N
"ODC","240403","03-Apr-24","71.25","73.16","71.25","72.10","19584","0.12","0.09","18.83","12.83","0.52","2007/08/22","17.3","3.1","14026",\N,\N,\N,\N
"MDGS","240403","03-Apr-24","2.66","2.72","2.611","2.71","6553","-1.45","-0.04","","","","","","","8203",\N,\N,\N,\N
"MLR","240403","03-Apr-24","49.99","51.3","49.964","50.66","162616","0.50","0.25","26.45","16.51","0.78","2001/01/01","8.5","7.4","36919",\N,\N,\N,\N
"XNET","240403","03-Apr-24","1.51","1.51","1.47","1.49","43317","-1.66","-0.02","","","","","","","60510",\N,\N,\N,\N
"CRMT","240403","03-Apr-24","61.49","61.75","59.72","60.56","72469","-1.50","-0.92","17.49","10.2702","0.64","2001/01/01","30.8","3.9","77150",\N,\N,\N,\N
"TBBK","240403","03-Apr-24","32.15","32.565","31.74","31.75","427513","-2.10","-0.68","30.49","16.7","0.25","2001/01/01","21.7","1","655365",\N,\N,\N,\N
"CTRN","240403","03-Apr-24","27.26","28.01","26.47","26.93","83726","-0.33","-0.09","49.72","23.24","0.32","2001/01/01","17","2.1","76240",\N,\N,\N,\N
"HCOM","240403","03-Apr-24","15.1116","15.1116","14.6334","15.11","3","1.30","0.19","","","","","","","525",\N,\N,\N,\N
"RILY","240403","03-Apr-24","23.1","24.42","21.84","22.96","1771569","2.18","0.49","","","","","","","1371353",\N,\N,\N,\N
"EGLE","240403","03-Apr-24","62.28","63.15","61.91","63.05","471593","1.91","1.18","27.9","15.3","1.88","2007/07/30","26.1","8","164592",\N,\N,\N,\N
"DMRC","240403","03-Apr-24","25.75","26.558","25.75","26.00","213494","0.23","0.06","12.43","6.21","0.52","2001/01/01","20.8","2.5","120830",\N,\N,\N,\N
"NERV","240403","03-Apr-24","2.52","2.58","2.47","2.54","15363","0.99","0.02","","","","","","","122670",\N,\N,\N,\N
"DJCO","240403","03-Apr-24","345.06","364.16","343.2","355.76","19460","2.23","7.76","43.5","36.6","0.4","2001/01/01","25.4","0.4","8265",\N,\N,\N,\N
"HDSN","240403","03-Apr-24","10.86","11.44","10.82","11.33","579620","3.56","0.39","1.44","1","0.08","2001/01/01","14.1","1","458668",\N,\N,\N,\N
"RUSHB","240403","03-Apr-24","51","51.86","50.81","50.82","35409","-0.97","-0.50","28.29","13.86","0.36","2001/01/01","10.1","2.2","33779",\N,\N,\N,\N
"CZNC","240403","03-Apr-24","17.45","17.835","17.45","17.57","27244","-0.17","-0.03","23.44","18.41","0.96","2007/07/02","12.4","5","5293",\N,\N,\N,\N
"SILC","240403","03-Apr-24","15.3","15.51","15.12","15.43","24100","1.31","0.20","26.74","5.05","0.4","2001/01/01","35.5","1.2","42859",\N,\N,\N,\N
"AMRC","240403","03-Apr-24","23.49","23.96","23.2","23.49","505682","-1.55","-0.37","","","","","","","552064",\N,\N,\N,\N
"NBH","240403","03-Apr-24","10.25","10.29","10.25","10.28","46390","-0.10","-0.01","14.53","12.2","0.67","2007/07/27","13","5.2","75944",\N,\N,\N,\N
"LMNR","240403","03-Apr-24","19.24","19.38","19.1","19.38","39374","0.10","0.02","353.5","175.5","0.26","2001/01/01","12.2","3.7","39525",\N,\N,\N,\N
"BCOV","240403","03-Apr-24","1.87","1.95","1.87","1.93","112599","3.21","0.06","","","","","","","227896",\N,\N,\N,\N
"BFIN","240403","03-Apr-24","10.27","10.6","10.27","10.27","13518","-0.39","-0.04","18.5","13.01","0.28","2007/08/07","34.8","1.7","11018",\N,\N,\N,\N
"TLYS","240403","03-Apr-24","6.71","6.78","6.5","6.54","56399","-3.11","-0.21","","","","","","","94077",\N,\N,\N,\N
"LXU","240403","03-Apr-24","8.69","8.83","8.65","8.82","396320","1.03","0.09","23.7","8.5","1.93","2007/08/29","784","7.7","497999",\N,\N,\N,\N
"CLMT","240403","03-Apr-24","14.71","15.26","14.71","15.23","68051","2.77","0.41","55.26","29.5","2.52","2007/08/01","14","5.4","123543",\N,\N,\N,\N
"CUTR","240403","03-Apr-24","1.41","1.52","1.36","1.45","604261","1.40","0.02","38.8","20.8","0.2","2001/01/01","214.4","1.9","1828191",\N,\N,\N,\N
"WLDN","240403","03-Apr-24","28.56","29.13","28.56","28.80","57096","0.84","0.24","11.99","8.82","1.4","2001/01/01","26.9","1.4","49416",\N,\N,\N,\N
"VYGR","240403","03-Apr-24","9.63","9.72","9.25","9.35","793731","-5.65","-0.56","","","","","","","783296",\N,\N,\N,\N
"LCUT","240403","03-Apr-24","10.62","10.7","10.405","10.59","43044","-0.28","-0.03","23.43","15.78","0.25","2007/08/01","22.4","1.2","81626",\N,\N,\N,\N
"MODN","240403","03-Apr-24","26.84","27.39","26.84","27.01","332631","-0.37","-0.10","","","","","","","274605",\N,\N,\N,\N
"NRO","240403","03-Apr-24","3.28","3.297","3.25","3.28","223453","0.31","0.01","20","12.09","1.84","2007/09/13","19","14.5","245261",\N,\N,\N,\N
"CDZI","240403","03-Apr-24","2.68","2.73","2.57","2.60","129190","-3.70","-0.10","27","16.06","0.28","2001/01/01","18.4","0.6","8975",\N,\N,\N,\N
"GILT","240403","03-Apr-24","5.88","6.1","5.77","6.01","709159","5.07","0.29","10.26","7.6","1.77","2001/01/01","24.6","3.2","117906",\N,\N,\N,\N
"CMRX","240403","03-Apr-24","1","1.04","0.99","1.04","360117","2.97","0.03","","","","","","","421626",\N,\N,\N,\N
"ATLO","240403","03-Apr-24","19.6","19.979","19.51","19.67","11156","1.29","0.25","23.19","19.48","1.08","2007/07/30","18.1","5.1","13976",\N,\N,\N,\N
"BSET","240403","03-Apr-24","14.25","14.55","14.07","14.34","21985","0.00","0.00","18.8","11.05","0.8","2007/08/15","36.7","6.8","26412",\N,\N,\N,\N
"RMTI","240403","03-Apr-24","1.63","1.657","1.59","1.63","231731","-1.81","-0.03","8.1","5.05","0.74","2001/01/01","13","3.7","233830",\N,\N,\N,\N
"CTO","240403","03-Apr-24","16.76","16.85","16.68","16.85","186442","0.54","0.09","80.5","61.17","0.4","2007/08/07","29.7","0.5","7019",\N,\N,\N,\N
"GDEN","240403","03-Apr-24","35.55","36.085","35.55","36.00","130653","0.19","0.07","","","","","","","149214",\N,\N,\N,\N
"SGA","240403","03-Apr-24","22.31","22.49","21.9","22.04","16414","-0.68","-0.15","10.29","6.51","0.12","2001/01/01","13.9","1.3","22146",\N,\N,\N,\N
"OSG","240403","03-Apr-24","6.27","6.49","6.27","6.47","227438","3.03","0.19","91.49","53.96","1.25","2007/08/03","6.9","1.8","45638",\N,\N,\N,\N
"MCFT","240403","03-Apr-24","23.26","23.675","23.15","23.34","77259","-0.30","-0.07","","","","","","","122486",\N,\N,\N,\N
"TITN","240403","03-Apr-24","23.38","23.87","23.34","23.52","210340","-0.34","-0.08","","","","","","","186190",\N,\N,\N,\N
"FNLC","240403","03-Apr-24","23.26","24.83","23.26","23.63","14708","0.25","0.06","17.87","13.6","0.68","2007/07/05","11.8","4.6","11321",\N,\N,\N,\N
"ACTG","240403","03-Apr-24","5.26","5.38","5.25","5.36","355128","1.32","0.07","16.84","9.31","0.25","2001/01/01","9","6.5","223088",\N,\N,\N,\N
"VCYT","240403","03-Apr-24","20.23","20.97","20.022","20.63","702071","0.59","0.12","","","","","","","640197",\N,\N,\N,\N
"TGB","240403","03-Apr-24","2.32","2.44","2.31","2.44","3825367","4.72","0.11","5.59","1.96","0.01","2001/01/01","9.6","1.1","121448",\N,\N,\N,\N
"CRAI","240403","03-Apr-24","149.02","153.09","147.82","150.53","25762","0.55","0.83","55","42.1","0.16","2001/01/01","22.7","1.5","38388",\N,\N,\N,\N
"BELFA","240403","03-Apr-24","70.8","72.8","70.8","71.55","10723","0.77","0.55","41.68","25.99","0.16","2007/07/11","19","0.4","48862",\N,\N,\N,\N
"AUPH","240403","03-Apr-24","5.04","5.2","5","5.18","1185475","1.97","0.10","","","","","","","2410289",\N,\N,\N,\N
"SJT","240403","03-Apr-24","5.34","5.41","5.27","5.34","364568","0.00","0.00","39.95","25","2.38","2007/07/27","13.8","7.3","60009",\N,\N,\N,\N
"XIN","240403","03-Apr-24","2.68","2.78","2.62","2.78","2409","-0.36","-0.01","","","","","","","4898",\N,\N,\N,\N
"PFIS","240403","03-Apr-24","39.07","39.71","39.06","39.09","13535","0.00","0.00","","","","","","","12872",\N,\N,\N,\N
"IDT","240403","03-Apr-24","36.98","37.88","36.654","37.40","58139","0.40","0.15","14.89","8.73","0.5","2007/07/19","6.7","5.1","74640",\N,\N,\N,\N
"ADAP","240403","03-Apr-24","1.4","1.42","1.35","1.38","1636265","-1.43","-0.02","","","","","","","1904751",\N,\N,\N,\N
"ARTNA","240403","03-Apr-24","35.5","35.86","35.23","35.73","24642","-0.03","-0.01","20.63","17.9","0.66","2007/08/08","18","3.5","7029",\N,\N,\N,\N
"TBNK","240403","03-Apr-24","7.82","8.01","7.82","7.83","6340","0.51","0.04","","","","","","","13259",\N,\N,\N,\N
"AMSWA","240403","03-Apr-24","10.99","11.17","10.94","10.97","254202","-0.18","-0.02","13.35","5.55","0.32","2007/08/17","29.4","3.2","124728",\N,\N,\N,\N
"CHCT","240403","03-Apr-24","25.63","25.985","25.3","25.53","260967","-0.82","-0.21","","","","","","","193172",\N,\N,\N,\N
"ORC","240403","03-Apr-24","8.7","8.75","8.64","8.72","722665","-0.23","-0.02","","","","","","","1173792",\N,\N,\N,\N
"TCMD","240403","03-Apr-24","15.19","15.86","15.19","15.39","291680","1.52","0.23","","","","","","","308829",\N,\N,\N,\N
"ONVO","240403","03-Apr-24","1.03","1.05","1","1.03","25852","0.01","0.00","","","","","","","114175",\N,\N,\N,\N
"LXFR","240403","03-Apr-24","10.05","10.28","10.03","10.27","126291","1.18","0.12","","","","","","","217168",\N,\N,\N,\N
"BBGI","240403","03-Apr-24","0.81","0.8199","0.7112","0.73","68626","-9.17","-0.07","9.6299","6.77","0.25","2007/06/27","17.4","3.5","18470",\N,\N,\N,\N
"ISRL","240403","03-Apr-24","10.81","10.81","10.79","10.81","25","0.00","0.00","53.31","16.4","0.08","2001/01/01","15.2","1","7315",\N,\N,\N,\N
"ANGI","240403","03-Apr-24","2.46","2.46","2.35","2.37","1355886","-4.05","-0.10","","","","","","","749341",\N,\N,\N,\N
"NHTC","240403","03-Apr-24","6.99","7.239","6.9","7.09","47619","1.29","0.09","","","","","","","25423",\N,\N,\N,\N
"JRS","240403","03-Apr-24","7.5","7.575","7.44","7.47","124724","-1.06","-0.08","30.45","17.79","6.84","2007/06/13","18.1","35","86136",\N,\N,\N,\N
"WATT","240403","03-Apr-24","1.84","1.88","1.81","1.86","39740","0.54","0.01","","","","","","","69754",\N,\N,\N,\N
"SGMO","240403","03-Apr-24","0.5814","0.63","0.555","0.61","1413360","4.92","0.03","10.55","4.45","0.44","2001/01/01","209.4","3.3","2382887",\N,\N,\N,\N
"VRA","240403","03-Apr-24","6.43","6.74","6.43","6.58","261323","1.08","0.07","0.5","0.02","0.6","2001/01/01","27.9","1.5","324518",\N,\N,\N,\N
"FTF","240403","03-Apr-24","6.22","6.23","6.2","6.22","314967","-0.16","-0.01","14.84","9.8","1.01","2007/07/27","5.8","9","158470",\N,\N,\N,\N
"NL","240403","03-Apr-24","8.14","8.4","8.1","8.27","52039","2.10","0.17","14.5","9.2","0.5","2007/06/13","20.3","4.5","49438",\N,\N,\N,\N
"SRDX","240403","03-Apr-24","26.67","27.36","26.5","26.96","34471","-0.04","-0.01","53.49","28.52","0.4","2001/01/01","39.1","2.9","29683",\N,\N,\N,\N
"ENZ","240403","03-Apr-24","1.3","1.3","1.26","1.26","29292","-1.56","-0.02","18.98","11.58","0.61","2001/01/01","11.1","5","108942",\N,\N,\N,\N
"BGFV","240403","03-Apr-24","3.36","3.4","3.27","3.33","372527","-2.06","-0.07","27.38","18.66","0.36","2007/08/29","14.3","1.7","412301",\N,\N,\N,\N
"PHX","240403","03-Apr-24","3.41","3.45","3.38","3.41","52028","0.00","0.00","28.8","16.68","0.28","2007/08/24","25.7","1.2","8909",\N,\N,\N,\N
"PBPB","240403","03-Apr-24","11.21","11.315","10.81","10.83","149587","-3.39","-0.38","","","","","","","284640",\N,\N,\N,\N
"AXGN","240403","03-Apr-24","7.76","8.06","7.699","8.06","388679","3.20","0.25","","","","","","","425698",\N,\N,\N,\N
"HOV","240403","03-Apr-24","147.84","154.5","147.84","154.12","55636","3.04","4.55","38.66","10.83","0.28","2001/01/01","22.6","1.4","54435",\N,\N,\N,\N
"DGII","240403","03-Apr-24","31","32.18","31","32.03","188506","3.06","0.95","16.71","11.39","0.04","2001/01/01","22.7","0.5","141218",\N,\N,\N,\N
"OSBC","240403","03-Apr-24","13.35","13.42","13.27","13.30","104002","-1.12","-0.15","31.27","25.7","0.6","2007/06/27","16.2","2.1","18443",\N,\N,\N,\N
"DCO","240403","03-Apr-24","48.21","48.96","48.21","48.53","55454","0.12","0.06","32.8","16.5","0.24","2001/01/01","16.3","1.8","24951",\N,\N,\N,\N
"DX","240403","03-Apr-24","12.12","12.2","12.08","12.12","1166819","-0.49","-0.06","8.5","6.7","1.54","2001/01/01","55.1","6.4","62711",\N,\N,\N,\N
"AI","240403","03-Apr-24","25.58","25.705","25.22","25.33","3802824","-1.67","-0.43","","","","","","","5852303",\N,\N,\N,\N
"SVA","240403","03-Apr-24","6.47","6.47","6.47","6.47","0","0.00","0.00","3.85","1.95","0.62","2007/07/24","63.7","1.1","0",\N,\N,\N,\N
"MCBC","240403","03-Apr-24","9.56","9.64","9.555","9.60","40843","0.00","0.00","22.838","11.0401","0.52","2007/06/07","10.7","3.9","14540",\N,\N,\N,\N
"FRPT","240403","03-Apr-24","114.73","115.625","110.94","111.47","484307","-3.46","-3.99","31.16","5.75","1.28","2001/01/01","40","2.3","129538",\N,\N,\N,\N
"SYRS","240403","03-Apr-24","4.63","5.03","4.63","4.98","430416","7.44","0.35","","","","","","","203592",\N,\N,\N,\N
"GERN","240403","03-Apr-24","3.09","3.26","3.05","3.21","13239127","3.55","0.11","10","5.67","1.08","2001/01/01","21","2.1","1045229",\N,\N,\N,\N
"CCBG","240403","03-Apr-24","27.13","27.55","27.01","27.30","24161","0.00","0.00","36.4","27.69","0.7","2007/05/31","18.7","2.1","8766",\N,\N,\N,\N
"DSX","240403","03-Apr-24","2.82","2.91","2.82","2.90","365330","2.47","0.07","29.68","12.1","1.72","2007/05/14","23","7.9","728629",\N,\N,\N,\N
"TGLS","240403","03-Apr-24","50.58","52.9","50.58","52.58","299669","3.61","1.83","","","","","","","328495",\N,\N,\N,\N
"FPI","240403","03-Apr-24","10.72","10.79","10.69","10.79","202792","0.19","0.02","20.7","15.656","1.5","2007/06/18","30.4","9.5","348734",\N,\N,\N,\N
"CMTL","240403","03-Apr-24","3.18","3.18","3","3.06","590839","-3.16","-0.10","48.94","29.95","0.36","2001/01/01","18.1","2.2","73140",\N,\N,\N,\N
"BLE","240403","03-Apr-24","10.65","10.67","10.57","10.60","122782","-0.75","-0.08","17.95","13.09","0.91","2007/08/13","17.9","6.5","103936",\N,\N,\N,\N
"DNN","240403","03-Apr-24","2.12","2.22","2.115","2.22","22373568","4.72","0.10","14.99","7.21","0.36","2001/01/01","45.5","1.5","14317236",\N,\N,\N,\N
"APEI","240403","03-Apr-24","14.27","14.69","14.01","14.21","86539","0.14","0.02","","","","","","","175694",\N,\N,\N,\N
"NAK","240403","03-Apr-24","0.3197","0.3197","0.3041","0.31","939018","1.00","0.00","15.6072","5.76","0.01","2001/01/01","10.9","1.9","2096938",\N,\N,\N,\N
"CCNE","240403","03-Apr-24","19.43","19.7","19.43","19.70","32601","0.77","0.15","15.149","12.06","0.64","2007/08/29","11.9","4.9","5499",\N,\N,\N,\N
"CALX","240403","03-Apr-24","32.25","32.25","31.72","32.09","616749","0.19","0.06","","","","","","","1038077",\N,\N,\N,\N
"MGIC","240403","03-Apr-24","11.82","11.92","11.67","11.72","118562","-1.18","-0.14","2.97","1.42","1.12","2001/01/01","70","3.7","64402",\N,\N,\N,\N
"TNK","240403","03-Apr-24","59.82","61.758","59.52","60.93","455342","1.79","1.07","","","","","","","470329",\N,\N,\N,\N
"NGS","240403","03-Apr-24","23","23.97","22.57","23.14","257824","1.62","0.37","19.9012","11.15","2","2001/01/01","21.5","7.8","52145",\N,\N,\N,\N
"RIGL","240403","03-Apr-24","1.31","1.36","1.3","1.33","545029","0.00","0.00","12.46","7.5","0.08","2001/01/01","17.2","1.9","1144027",\N,\N,\N,\N
"AKBA","240403","03-Apr-24","1.59","1.59","1.43","1.49","8636952","-5.70","-0.09","","","","","","","4554333",\N,\N,\N,\N
"AGEN","240403","03-Apr-24","0.52","0.5589","0.51","0.53","10703581","3.54","0.02","5.42","1.5","0.27","2001/01/01","20.4","1","10157946",\N,\N,\N,\N
"WTBA","240403","03-Apr-24","16.9","17.275","16.9","17.01","22456","0.00","0.00","19.022","14.17","0.64","2007/07/26","13.9","4.1","27361",\N,\N,\N,\N
"JOUT","240403","03-Apr-24","44.51","45.16","44.34","44.96","34276","0.00","0.00","23.91","16.52","0.22","2007/07/10","22.9","1.2","14413",\N,\N,\N,\N
"RDI","240403","03-Apr-24","1.83","1.9","1.8","1.80","2266","-1.64","-0.03","10.84","7.7","2","2001/01/01","36.2","7.9","17255",\N,\N,\N,\N
"ADUS","240403","03-Apr-24","100.94","103.25","100.9","102.59","79188","0.91","0.93","","","","","","","114177",\N,\N,\N,\N
"CIO","240403","03-Apr-24","4.69","4.781","4.661","4.77","180968","1.06","0.05","0.75","0.1","0.4","2001/01/01","24.7","1","287306",\N,\N,\N,\N
"PFLT","240403","03-Apr-24","11.2","11.24","11.17","11.20","457913","0.09","0.01","","","","","","","695643",\N,\N,\N,\N
"PTCT","240403","03-Apr-24","28.13","29.14","27.7","29.00","716884","2.11","0.60","","","","","","","987801",\N,\N,\N,\N
"EQBK","240403","03-Apr-24","32.8","33.6","32.26","32.96","80252","0.24","0.08","","","","","","","55291",\N,\N,\N,\N
